Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
2953.0    ,0.0980      ,18.0428       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2954.0    ,0.0980      ,18.0378       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2955.0    ,0.0980      ,18.0328       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2956.0    ,0.0981      ,18.0279       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2957.0    ,0.0981      ,18.0229       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2958.0    ,0.0981      ,18.0179       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2959.0    ,0.0981      ,18.0129       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2960.0    ,0.0982      ,18.0079       ,0.0000      ,2000.0000   ,304.29      ,3.60  
2961.0    ,0.0982      ,18.0030       ,0.0000      ,2000.0000   ,304.30      ,3.60  
2962.0    ,0.0982      ,17.9980       ,0.0000      ,2000.0000   ,304.30      ,3.60  
2963.0    ,0.0982      ,17.9930       ,0.0000      ,2000.0000   ,304.30      ,3.60  
2964.0    ,0.0983      ,17.9881       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2965.0    ,0.0983      ,17.9831       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2966.0    ,0.0983      ,17.9781       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2967.0    ,0.0984      ,17.9732       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2968.0    ,0.0984      ,17.9682       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2969.0    ,0.0984      ,17.9632       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2970.0    ,0.0984      ,17.9583       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2971.0    ,0.0985      ,17.9533       ,0.0000      ,2000.0000   ,304.30      ,3.61  
2972.0    ,0.0985      ,17.9484       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2973.0    ,0.0985      ,17.9434       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2974.0    ,0.0985      ,17.9384       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2975.0    ,0.0986      ,17.9335       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2976.0    ,0.0986      ,17.9285       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2977.0    ,0.0986      ,17.9236       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2978.0    ,0.0987      ,17.9186       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2979.0    ,0.0987      ,17.9137       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2980.0    ,0.0987      ,17.9087       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2981.0    ,0.0987      ,17.9038       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2982.0    ,0.0988      ,17.8988       ,0.0000      ,2000.0000   ,304.31      ,3.61  
2983.0    ,0.0988      ,17.8939       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2984.0    ,0.0988      ,17.8890       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2985.0    ,0.0988      ,17.8840       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2986.0    ,0.0989      ,17.8791       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2987.0    ,0.0989      ,17.8741       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2988.0    ,0.0989      ,17.8692       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2989.0    ,0.0990      ,17.8643       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2990.0    ,0.0990      ,17.8593       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2991.0    ,0.0990      ,17.8544       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2992.0    ,0.0990      ,17.8495       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2993.0    ,0.0991      ,17.8445       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2994.0    ,0.0991      ,17.8396       ,0.0000      ,2000.0000   ,304.32      ,3.61  
2995.0    ,0.0991      ,17.8347       ,0.0000      ,2000.0000   ,304.33      ,3.61  
2996.0    ,0.0992      ,17.8298       ,0.0000      ,2000.0000   ,304.33      ,3.61  
2997.0    ,0.0992      ,17.8248       ,0.0000      ,2000.0000   ,304.33      ,3.61  
2998.0    ,0.0992      ,17.8199       ,0.0000      ,2000.0000   ,304.33      ,3.61  
2999.0    ,0.0992      ,17.8150       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3000.0    ,0.0993      ,17.8101       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3001.0    ,0.0993      ,17.8052       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3002.0    ,0.0993      ,17.8002       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3003.0    ,0.0993      ,17.7953       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3004.0    ,0.0994      ,17.7904       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3005.0    ,0.0994      ,17.7855       ,0.0000      ,2000.0000   ,304.33      ,3.61  
3006.0    ,0.0994      ,17.7806       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3007.0    ,0.0995      ,17.7757       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3008.0    ,0.0995      ,17.7708       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3009.0    ,0.0995      ,17.7659       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3010.0    ,0.0995      ,17.7610       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3011.0    ,0.0996      ,17.7561       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3012.0    ,0.0996      ,17.7512       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3013.0    ,0.0996      ,17.7462       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3014.0    ,0.0996      ,17.7413       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3015.0    ,0.0997      ,17.7364       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3016.0    ,0.0997      ,17.7316       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3017.0    ,0.0997      ,17.7267       ,0.0000      ,2000.0000   ,304.34      ,3.61  
3018.0    ,0.0998      ,17.7218       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3019.0    ,0.0998      ,17.7169       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3020.0    ,0.0998      ,17.7120       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3021.0    ,0.0998      ,17.7071       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3022.0    ,0.0999      ,17.7022       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3023.0    ,0.0999      ,17.6973       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3024.0    ,0.0999      ,17.6924       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3025.0    ,0.1000      ,17.6875       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3026.0    ,0.1000      ,17.6826       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3027.0    ,0.1000      ,17.6778       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3028.0    ,0.1000      ,17.6729       ,0.0000      ,2000.0000   ,304.35      ,3.61  
3029.0    ,0.1001      ,17.6680       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3030.0    ,0.1001      ,17.6631       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3031.0    ,0.1001      ,17.6582       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3032.0    ,0.1001      ,17.6534       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3033.0    ,0.1002      ,17.6485       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3034.0    ,0.1002      ,17.6436       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3035.0    ,0.1002      ,17.6388       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3036.0    ,0.1003      ,17.6339       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3037.0    ,0.1003      ,17.6290       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3038.0    ,0.1003      ,17.6241       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3039.0    ,0.1003      ,17.6193       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3040.0    ,0.1004      ,17.6144       ,0.0000      ,2000.0000   ,304.36      ,3.61  
3041.0    ,0.1004      ,17.6096       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3042.0    ,0.1004      ,17.6047       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3043.0    ,0.1005      ,17.5998       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3044.0    ,0.1005      ,17.5950       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3045.0    ,0.1005      ,17.5901       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3046.0    ,0.1005      ,17.5853       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3047.0    ,0.1006      ,17.5804       ,0.0000      ,2000.0000   ,304.37      ,3.61  
3048.0    ,0.1006      ,17.5755       ,0.0000      ,2000.0000   ,304.37      ,3.62  
3049.0    ,0.1006      ,17.5707       ,0.0000      ,2000.0000   ,304.37      ,3.62  
3050.0    ,0.1006      ,17.5658       ,0.0000      ,2000.0000   ,304.37      ,3.62  
3051.0    ,0.1007      ,17.5610       ,0.0000      ,2000.0000   ,304.37      ,3.62  
3052.0    ,0.1007      ,17.5561       ,0.0000      ,2000.0000   ,304.37      ,3.62  
3053.0    ,0.1007      ,17.5513       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3054.0    ,0.1008      ,17.5464       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3055.0    ,0.1008      ,17.5416       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3056.0    ,0.1008      ,17.5368       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3057.0    ,0.1008      ,17.5319       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3058.0    ,0.1009      ,17.5271       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3059.0    ,0.1009      ,17.5222       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3060.0    ,0.1009      ,17.5174       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3061.0    ,0.1010      ,17.5126       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3062.0    ,0.1010      ,17.5077       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3063.0    ,0.1010      ,17.5029       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3064.0    ,0.1010      ,17.4981       ,0.0000      ,2000.0000   ,304.38      ,3.62  
3065.0    ,0.1011      ,17.4932       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3066.0    ,0.1011      ,17.4884       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3067.0    ,0.1011      ,17.4836       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3068.0    ,0.1012      ,17.4787       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3069.0    ,0.1012      ,17.4739       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3070.0    ,0.1012      ,17.4691       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3071.0    ,0.1012      ,17.4643       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3072.0    ,0.1013      ,17.4595       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3073.0    ,0.1013      ,17.4546       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3074.0    ,0.1013      ,17.4498       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3075.0    ,0.1014      ,17.4450       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3076.0    ,0.1014      ,17.4402       ,0.0000      ,2000.0000   ,304.39      ,3.62  
3077.0    ,0.1014      ,17.4354       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3078.0    ,0.1014      ,17.4306       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3079.0    ,0.1015      ,17.4257       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3080.0    ,0.1015      ,17.4209       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3081.0    ,0.1015      ,17.4161       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3082.0    ,0.1015      ,17.4113       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3083.0    ,0.1016      ,17.4065       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3084.0    ,0.1016      ,17.4017       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3085.0    ,0.1016      ,17.3969       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3086.0    ,0.1017      ,17.3921       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3087.0    ,0.1017      ,17.3873       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3088.0    ,0.1017      ,17.3825       ,0.0000      ,2000.0000   ,304.40      ,3.62  
3089.0    ,0.1017      ,17.3777       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3090.0    ,0.1018      ,17.3729       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3091.0    ,0.1018      ,17.3681       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3092.0    ,0.1018      ,17.3633       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3093.0    ,0.1019      ,17.3585       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3094.0    ,0.1019      ,17.3537       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3095.0    ,0.1019      ,17.3489       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3096.0    ,0.1019      ,17.3441       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3097.0    ,0.1020      ,17.3393       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3098.0    ,0.1020      ,17.3346       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3099.0    ,0.1020      ,17.3298       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3100.0    ,0.1021      ,17.3250       ,0.0000      ,2000.0000   ,304.41      ,3.62  
3101.0    ,0.1021      ,17.3202       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3102.0    ,0.1021      ,17.3154       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3103.0    ,0.1021      ,17.3106       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3104.0    ,0.1022      ,17.3059       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3105.0    ,0.1022      ,17.3011       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3106.0    ,0.1022      ,17.2963       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3107.0    ,0.1023      ,17.2915       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3108.0    ,0.1023      ,17.2868       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3109.0    ,0.1023      ,17.2820       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3110.0    ,0.1023      ,17.2772       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3111.0    ,0.1024      ,17.2725       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3112.0    ,0.1024      ,17.2677       ,0.0000      ,2000.0000   ,304.42      ,3.62  
3113.0    ,0.1024      ,17.2629       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3114.0    ,0.1025      ,17.2582       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3115.0    ,0.1025      ,17.2534       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3116.0    ,0.1025      ,17.2486       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3117.0    ,0.1025      ,17.2439       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3118.0    ,0.1026      ,17.2391       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3119.0    ,0.1026      ,17.2343       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3120.0    ,0.1026      ,17.2296       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3121.0    ,0.1027      ,17.2248       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3122.0    ,0.1027      ,17.2201       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3123.0    ,0.1027      ,17.2153       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3124.0    ,0.1027      ,17.2106       ,0.0000      ,2000.0000   ,304.43      ,3.62  
3125.0    ,0.1028      ,17.2058       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3126.0    ,0.1028      ,17.2011       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3127.0    ,0.1028      ,17.1963       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3128.0    ,0.1029      ,17.1916       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3129.0    ,0.1029      ,17.1868       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3130.0    ,0.1029      ,17.1821       ,0.0000      ,2000.0000   ,304.44      ,3.62  
3131.0    ,0.1029      ,17.1773       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3132.0    ,0.1030      ,17.1726       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3133.0    ,0.1030      ,17.1679       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3134.0    ,0.1030      ,17.1631       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3135.0    ,0.1031      ,17.1584       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3136.0    ,0.1031      ,17.1537       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3137.0    ,0.1031      ,17.1489       ,0.0000      ,2000.0000   ,304.44      ,3.63  
3138.0    ,0.1031      ,17.1442       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3139.0    ,0.1032      ,17.1395       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3140.0    ,0.1032      ,17.1347       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3141.0    ,0.1032      ,17.1300       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3142.0    ,0.1033      ,17.1253       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3143.0    ,0.1033      ,17.1205       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3144.0    ,0.1033      ,17.1158       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3145.0    ,0.1033      ,17.1111       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3146.0    ,0.1034      ,17.1064       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3147.0    ,0.1034      ,17.1016       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3148.0    ,0.1034      ,17.0969       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3149.0    ,0.1035      ,17.0922       ,0.0000      ,2000.0000   ,304.45      ,3.63  
3150.0    ,0.1035      ,17.0875       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3151.0    ,0.1035      ,17.0828       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3152.0    ,0.1035      ,17.0781       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3153.0    ,0.1036      ,17.0733       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3154.0    ,0.1036      ,17.0686       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3155.0    ,0.1036      ,17.0639       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3156.0    ,0.1037      ,17.0592       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3157.0    ,0.1037      ,17.0545       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3158.0    ,0.1037      ,17.0498       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3159.0    ,0.1037      ,17.0451       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3160.0    ,0.1038      ,17.0404       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3161.0    ,0.1038      ,17.0357       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3162.0    ,0.1038      ,17.0310       ,0.0000      ,2000.0000   ,304.46      ,3.63  
3163.0    ,0.1039      ,17.0263       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3164.0    ,0.1039      ,17.0216       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3165.0    ,0.1039      ,17.0169       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3166.0    ,0.1039      ,17.0122       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3167.0    ,0.1040      ,17.0075       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3168.0    ,0.1040      ,17.0028       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3169.0    ,0.1040      ,16.9981       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3170.0    ,0.1041      ,16.9934       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3171.0    ,0.1041      ,16.9887       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3172.0    ,0.1041      ,16.9840       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3173.0    ,0.1041      ,16.9793       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3174.0    ,0.1042      ,16.9747       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3175.0    ,0.1042      ,16.9700       ,0.0000      ,2000.0000   ,304.47      ,3.63  
3176.0    ,0.1042      ,16.9653       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3177.0    ,0.1043      ,16.9606       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3178.0    ,0.1043      ,16.9559       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3179.0    ,0.1043      ,16.9512       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3180.0    ,0.1044      ,16.9466       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3181.0    ,0.1044      ,16.9419       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3182.0    ,0.1044      ,16.9372       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3183.0    ,0.1044      ,16.9325       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3184.0    ,0.1045      ,16.9279       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3185.0    ,0.1045      ,16.9232       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3186.0    ,0.1045      ,16.9185       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3187.0    ,0.1046      ,16.9139       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3188.0    ,0.1046      ,16.9092       ,0.0000      ,2000.0000   ,304.48      ,3.63  
3189.0    ,0.1046      ,16.9045       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3190.0    ,0.1046      ,16.8999       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3191.0    ,0.1047      ,16.8952       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3192.0    ,0.1047      ,16.8905       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3193.0    ,0.1047      ,16.8859       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3194.0    ,0.1048      ,16.8812       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3195.0    ,0.1048      ,16.8766       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3196.0    ,0.1048      ,16.8719       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3197.0    ,0.1048      ,16.8672       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3198.0    ,0.1049      ,16.8626       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3199.0    ,0.1049      ,16.8579       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3200.0    ,0.1049      ,16.8533       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3201.0    ,0.1050      ,16.8486       ,0.0000      ,2000.0000   ,304.49      ,3.63  
3202.0    ,0.1050      ,16.8440       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3203.0    ,0.1050      ,16.8393       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3204.0    ,0.1050      ,16.8347       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3205.0    ,0.1051      ,16.8300       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3206.0    ,0.1051      ,16.8254       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3207.0    ,0.1051      ,16.8207       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3208.0    ,0.1052      ,16.8161       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3209.0    ,0.1052      ,16.8115       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3210.0    ,0.1052      ,16.8068       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3211.0    ,0.1053      ,16.8022       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3212.0    ,0.1053      ,16.7976       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3213.0    ,0.1053      ,16.7929       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3214.0    ,0.1053      ,16.7883       ,0.0000      ,2000.0000   ,304.50      ,3.63  
3215.0    ,0.1054      ,16.7837       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3216.0    ,0.1054      ,16.7790       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3217.0    ,0.1054      ,16.7744       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3218.0    ,0.1055      ,16.7698       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3219.0    ,0.1055      ,16.7651       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3220.0    ,0.1055      ,16.7605       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3221.0    ,0.1055      ,16.7559       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3222.0    ,0.1056      ,16.7513       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3223.0    ,0.1056      ,16.7466       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3224.0    ,0.1056      ,16.7420       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3225.0    ,0.1057      ,16.7374       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3226.0    ,0.1057      ,16.7328       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3227.0    ,0.1057      ,16.7282       ,0.0000      ,2000.0000   ,304.51      ,3.64  
3228.0    ,0.1058      ,16.7235       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3229.0    ,0.1058      ,16.7189       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3230.0    ,0.1058      ,16.7143       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3231.0    ,0.1058      ,16.7097       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3232.0    ,0.1059      ,16.7051       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3233.0    ,0.1059      ,16.7005       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3234.0    ,0.1059      ,16.6959       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3235.0    ,0.1060      ,16.6913       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3236.0    ,0.1060      ,16.6867       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3237.0    ,0.1060      ,16.6821       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3238.0    ,0.1060      ,16.6775       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3239.0    ,0.1061      ,16.6729       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3240.0    ,0.1061      ,16.6683       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3241.0    ,0.1061      ,16.6637       ,0.0000      ,2000.0000   ,304.52      ,3.64  
3242.0    ,0.1062      ,16.6591       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3243.0    ,0.1062      ,16.6545       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3244.0    ,0.1062      ,16.6499       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3245.0    ,0.1063      ,16.6453       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3246.0    ,0.1063      ,16.6407       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3247.0    ,0.1063      ,16.6361       ,0.0000      ,2000.0000   ,304.53      ,3.64  
3248.0    ,0.1063      ,16.6315       ,0.0000      ,2000.0000   ,304.53      ,3.64  
